id,aircraftModel,tailNumber,price,priceUnit,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,leg_Departure_City,leg_Arrival_City,filename,fileModificationTime,diffDays,quoteDayOfWeek,category,reason,price_zscore,category_lower,airport_distance,price_per_mile,distance_bin
49471,Cessna Citation Excel,N560DR,25803.0,USD,2025-05-13 06:29:57.976,2,2025-05-24,2025-05-24,ESNN,KHIO,Scottsdale,Portland Hillsboro,pdf-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJ4v5Tz.json,2025-05-13 06:29:57.976,0.0,5.0,Midsize jet,Extreme price per mile for Midsize jet,,,7517.329750439859,3.432468822920825,
49875,Beechcraft Hawker 800XP,,32000.0,USD,2025-05-04 00:00:00.000,2,2025-05-04,2025-05-04,KFFT,RJTT,Frankfort,Las Vegas,pdf-jan-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJ4wEPF.json,2025-05-13 06:31:12.806,0.0,6.0,Midsize jet,Extreme price per mile for Midsize jet,,,10638.386721303823,3.0079748779877153,
50470,Beechcraft Hawker 800XP,,25000.0,USD,2025-05-07 00:00:00.000,5,2025-05-07,2025-05-07,KSGF,RJTT,Springfield,Las Vegas,pdf-rd-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJ4woup.json,2025-05-13 06:33:57.131,0.0,2.0,Midsize jet,Extreme price per mile for Midsize jet,,,10261.384672051207,2.4363183721288766,
51518,Hawker 850XP,TCSHE,18750.0,USD,2025-05-26 00:00:00.000,2,2025-06-13,2025-06-13,LGMK,LTFE,Mykonos,Bodrum,avinode-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDz2v8.json,2025-05-26 14:41:39.882,18.0,0.0,Midsize jet,Extreme price per mile for Midsize jet,,,206.25304283114792,90.90774973608492,
51519,Citation XLS+,TCISK,17543.0,USD,2025-05-26 00:00:00.000,2,2025-06-13,2025-06-13,LGMK,LTFE,Mykonos,Bodrum,avinode-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDz3PI.json,2025-05-26 14:41:39.993,18.0,0.0,Midsize jet,Extreme price per mile for Midsize jet,,,206.25304283114792,85.05571485974069,
51534,Hawker 750,TCMYZ,19500.0,USD,2025-05-23 00:00:00.000,2,2025-06-13,2025-06-13,LGMK,LTFE,Mykonos,Bodrum,avinode-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzsc8.json,2025-05-26 14:41:44.675,21.0,4.0,Midsize jet,Extreme price per mile for Midsize jet,,,206.25304283114792,94.54405972552831,
52001,Citation VI,N650W,11900.0,USD,2025-05-23 00:00:00.000,9,2025-05-24,2025-05-24,MYBS,KPBI,Bimini Island,West Palm Beach,avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzrSx.json,2025-05-26 14:43:31.713,1.0,4.0,Midsize jet,Extreme price per mile for Midsize jet,,,136.983019965931,86.87208095543262,
52667,Citation Excel,N143CG,33406.0,USD,2025-05-23 00:00:00.000,6,2025-07-25,2025-07-25,KBED,CYQB,"Bedford, MA, US","Quebec, QC, CA",pdf-ck-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzq9B.json,2025-05-26 14:46:14.883,63.0,4.0,Midsize jet,Extreme price per mile for Midsize jet,,,480.2582289394085,69.5584125102303,
52837,Mid Size Jet,,22430.0,USD,2025-05-26 14:47:07.576,7,2025-05-30,2025-05-30,KTEB,KLEB,Teterboro,Lebanon,pdf-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzfSp.json,2025-05-26 14:47:07.576,-2.0,6.0,Midsize jet,Extreme price per mile for Midsize jet,,,340.71938631645827,65.83129959962754,
53160,Cessna Citation Excel,,23425.0,USD,2025-05-26 00:00:00.000,3,2025-05-26,2025-05-26,ESNN,KCOE,Scottsdale,Coeur D'alene,pdf-jan-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzB3W.json,2025-05-26 14:48:16.744,,,Midsize jet,Extreme price per mile for Midsize jet,,,7123.268126688353,3.2885186382686977,
53169,Cessna Citation Excel,,28528.0,USD,2025-05-26 00:00:00.000,3,2025-05-26,2025-05-26,ESNN,KCOE,Scottsdale,Coeur D'alene,pdf-jan-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzBm7.json,2025-05-26 14:48:18.039,0.0,0.0,Midsize jet,Extreme price per mile for Midsize jet,,,7123.268126688353,4.004903296159206,
53181,Cessna Citation XLS,N560TW,20128.0,USD,2025-05-26 00:00:00.000,3,2025-05-26,2025-05-26,ESNN,KCOE,Scottsdale,Coeur D'alene,pdf-jan-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzCIB.json,2025-05-26 14:48:21.128,,,Midsize jet,Extreme price per mile for Midsize jet,,,7123.268126688353,2.8256692914011676,
53696,Learjet 60XR,N104RJ,21000.0,USD,2025-05-25 00:00:00.000,2,2025-05-25,2025-05-25,KSRQ,KORL,Sarasota/Bradenton,Orlando,pdf-jdh-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzqPM.json,2025-05-26 14:50:13.365,-1.0,0.0,Midsize jet,Extreme price per mile for Midsize jet,,,173.84048514438234,120.80039918525627,
53909,Citation XLS,N72SG,50707.75,USD,2025-05-23 00:00:00.000,5,2025-06-05,2025-06-05,KMAF,KCOS,"Midland, TX","Colorado Springs, CO",pdf-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzs4u.json,2025-05-26 14:51:02.570,13.0,4.0,Midsize jet,Extreme price per mile for Midsize jet,,,794.5043247734689,63.82312646876771,
386,Gulfstream GIVSP,N789TN,23229.0,USD,2024-10-18 00:00:00.000,1,2024-10-18,2024-10-18,KONT,KSAN,"Ontario, CA, US","San Diego, CA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH60AjB.json,2025-03-17 08:48:53.000,0.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,151.5890883006614,153.23662316596076,
2191,Legacy 600,T7NTT,82000.0,USD,2024-08-09 00:00:00.000,2,2024-08-19,2024-08-19,FZUA,FZAA,"Kananga, CD","Kinshasa, CD",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHMprMV.json,2025-03-17 09:21:07.000,10.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,796.6199879601561,102.93490150802157,
2918,Challenger 604,OEIAA,77000.0,USD,2024-08-17 00:00:00.000,6,2024-08-18,2024-08-18,FQVL,FAOR,"Vilankulu, MZ","Johannesburg, ZA",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHQpm9l.json,2025-03-17 09:31:37.000,1.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,851.0830461611138,90.47295718944865,
4174,Gulfstream GIVSP,N181PR,33000.0,USD,2024-09-12 00:00:00.000,8,2024-09-12,2024-09-12,KBOS,KTEB,"Boston, MA, US","Teterboro, NJ, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHfl04e.json,2025-03-17 09:50:25.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,305.02713910166506,108.18709475225138,
4811,Gulfstream GIVSP,N181PR,33000.0,USD,2024-09-12 00:00:00.000,5,2024-09-12,2024-09-13,KSDL,KLAS,"Scottsdale, AZ, US","Las Vegas, NV, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHflyNf.json,2025-03-17 09:59:26.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,402.68504265077274,81.94990254112602,
4940,Falcon 900EX,DAHER,26076.0,USD,2024-09-15 00:00:00.000,12,2024-09-16,2024-09-16,LIRA,LIRN,"Rome, IT","Naples (Napoli), IT",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHlYonn.json,2025-03-17 10:01:18.000,1.0,6.0,Heavy jet,Extreme price per mile for Heavy jet,,,174.46044881068124,149.4665420028629,
5580,Gulfstream GIVSP,N371FP,50000.0,USD,2024-09-24 00:00:00.000,3,2024-09-24,2024-09-24,OLBA,HECA,Beirut,Cairo,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHqPRpz.json,2025-03-17 10:11:09.000,0.0,1.0,Heavy jet,Extreme price per mile for Heavy jet,,,563.0631832378751,88.79998104737864,
5758,Gulfstream GIVSP,TCMOZ,70000.0,USD,2024-09-29 00:00:00.000,3,2024-10-03,2024-10-03,OLBA,LTBA,Beirut,Istanbul,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHux83z.json,2025-03-17 10:13:33.000,4.0,6.0,Heavy jet,Extreme price per mile for Heavy jet,,,989.2277261537128,70.76227055641881,
6270,Gulfstream GIV,N913HH,31650.0,USD,2024-10-05 00:00:00.000,12,2024-10-06,2024-10-06,MYNN,KOPF,"Nassau, BS","Miami, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHxoPp2.json,2025-03-17 10:21:34.000,1.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,300.5048428783386,105.32276184585056,
6272,Gulfstream GIV,,31650.0,USD,2024-10-05 00:00:00.000,12,2024-10-06,2024-10-06,MYNN,KOPF,"Nassau, BS","Miami, FL, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHxoPrR.json,2025-03-17 10:21:35.000,1.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,300.5048428783386,105.32276184585056,
7523,Gulfstream GIV,N53WG,33000.0,USD,2024-11-04 00:00:00.000,2,2024-12-01,2024-12-01,EDDM,LSZS,"Munich, DE","Samedan, CH",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOWcv.json,2025-03-17 10:40:43.000,27.0,0.0,Heavy jet,Extreme price per mile for Heavy jet,,,247.99422543966276,133.0676145442303,
8807,Gulfstream GIV,N171JC,42000.0,USD,2024-11-18 00:00:00.000,2,2025-01-04,2025-01-04,TAPA,TIST,St John's (antigua),Charlotte Amalie,avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOjfV9.json,2025-03-17 11:02:20.000,47.0,0.0,Heavy jet,Extreme price per mile for Heavy jet,,,362.55702296186575,115.84384618145327,
10665,Gulfstream GIVSP,N1624K,34400.0,USD,2025-02-28 00:00:00.000,13,2025-03-21,2025-03-21,KSNA,KMMH,"Santa Ana, CA, US","Mammoth Lakes, CA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJQq0xm.json,2025-03-17 11:30:13.000,21.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,446.80630151273846,76.99085685124173,
12472,Falcon 900EX,N900HG,27052.0,USD,2025-03-15 00:00:00.000,8,2025-03-15,2025-03-15,KDEN,KASE,"Denver, CO, US","Aspen, CO, US",avinode-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJcEatZ.json,2025-03-17 11:53:53.000,0.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,201.6106054728538,134.17944922367917,
15201,Gulfstream GIVSP,,61999.0,USD,2024-11-04 00:00:00.000,,2024-12-27,,KCHS,MYEH,,,content-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOd8Q.json,2025-03-17 12:25:22.000,53.0,0.0,Heavy jet,Extreme price per mile for Heavy jet,,,885.0932363591635,70.04798754878443,
16829,Dassault Falcon 2000,N702NW,16705.0,USD,2024-10-18 00:00:00.000,4,2024-10-18,2024-10-18,KSNA,RJTT,"Santa Ana, CA","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH4qphY.json,2025-03-17 12:58:46.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8889.233003085546,1.8792397492788768,
16879,Bombardier Challenger 604,C-FKNN,55700.0,USD,2024-10-16 00:00:00.000,1,2024-10-18,2024-10-18,CYTZ,KUNV,"Toronto, Ontario","State College, United States",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAH4qrBq.json,2025-03-17 12:59:47.000,2.0,2.0,Heavy jet,Extreme price per mile for Heavy jet,,,330.33517120894624,168.6166198898881,
21470,Bombardier Challenger 604,,40000.0,USD,2024-08-24 00:00:00.000,9,2024-08-24,2024-08-24,KTEB,YCMU,"Teterboro, NJ","Camarillo, CA",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPSN0.json,2025-03-17 14:14:17.000,0.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,16147.938194216751,2.4770964267330218,
22031,Dassault Falcon 2000,N702NW,28002.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPkSf.json,2025-03-17 14:22:29.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,3.320806909770627,
22054,Bombardier Challenger 604,,28310.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPlB5.json,2025-03-17 14:22:46.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,3.3573331767590333,
22126,Bombardier Challenger 601,,20743.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPo5l.json,2025-03-17 14:23:48.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,2.459949208248415,
22164,Gulfstream G-IV,,23775.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPpIT.json,2025-03-17 14:24:13.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,2.8195194728875315,
22181,Bombardier Challenger 604,,26000.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHSPphK.json,2025-03-17 14:24:23.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,3.083386174345986,
23549,Gulfstream G-IVSP,,31116.0,USD,2024-09-05 00:00:00.000,2,2024-09-05,2024-09-05,KMRY,ESNN,"Monterey, CA","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHc5g0H.json,2025-03-17 14:47:20.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8432.287923038,3.690101700036527,
25709,Bombardier Challenger 604,C-FKNN,64750.0,USD,2024-09-17 00:00:00.000,5,2024-10-27,2024-10-27,CYTZ,KTEB,"Toronto, Ontario","Teterboro, United States",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHlbu79.json,2025-03-17 15:18:06.000,40.0,1.0,Heavy jet,Extreme price per mile for Heavy jet,,,537.5109587237134,120.46266024742059,
29484,Bombardier Challenger 604,,45022.0,USD,2024-11-26 00:00:00.000,1,2024-11-26,2024-11-26,YCMU,KSRQ,"Camarillo, CA","Sarasota, FL",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAICmkqW.json,2025-03-17 16:16:05.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,15309.469796674097,2.9407942011016472,
29485,Bombardier Challenger 604,,45022.0,USD,2024-11-26 00:00:00.000,1,2024-11-26,2024-11-26,CMA,KSRQ,"Camarillo, CA","Sarasota, FL",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAICmkqZ.json,2025-03-17 16:16:05.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,15309.469796674097,2.9407942011016472,
29600,Bombardier Challenger 604,,37471.0,USD,2024-11-26 00:00:00.000,1,2024-11-26,2024-11-26,YCMU,KSRQ,"Camarillo, CA","Sarasota, FL",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAICmvS8.json,2025-03-17 16:18:35.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,15309.469796674097,2.4475700659561954,
29694,Bombardier Challenger 601,,39085.0,USD,2024-11-03 00:00:00.000,2,2024-11-03,2024-11-03,RJTT,KLUK,"Las Vegas, NV","Cincinnati, OH",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOMkj.json,2025-03-17 16:20:10.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,10578.712355587404,3.694684067986432,
29729,Dassault Falcon 2000,,15857.0,USD,2024-12-02 00:00:00.000,2,2024-12-02,2024-12-02,KLAS,ESNN,"Las Vegas, NV","Scottsdale, AZ",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOQT3.json,2025-03-17 16:20:37.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8285.798624885012,1.9137563822002805,
29783,Dassault Falcon 2000,N702NW,23605.0,USD,2024-11-21 00:00:00.000,6,2024-11-21,2024-11-21,KSNA,RJTT,"Santa Ana, CA","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFORkT.json,2025-03-17 16:21:13.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8889.233003085546,2.655459699594606,
29883,Dassault Falcon 2000,N702NW,19605.0,USD,2024-11-21 00:00:00.000,6,2024-11-21,2024-11-21,KSNA,RJTT,John Wayne/Orange County,Henderson Executive,pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOWg9.json,2025-03-17 16:22:23.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,8889.233003085546,2.20547711970143,
29886,Dassault Falcon 2000,N702NW,19666.0,USD,2024-11-24 00:00:00.000,6,2024-11-24,2024-11-24,RJTT,KSNA,"Las Vegas, NV","Santa Ana, CA",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIFOWhp.json,2025-03-17 16:22:25.000,0.0,6.0,Heavy jet,Extreme price per mile for Heavy jet,,,8889.233003085546,2.2123393540448006,
30731,Dassault Falcon 2000,N702NW,17705.0,USD,2024-11-24 00:00:00.000,4,2024-11-24,2024-11-24,RJTT,KSNA,"Las Vegas, NV","Santa Ana, CA",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIHTRJ6.json,2025-03-17 16:38:20.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,8889.233003085546,1.991735394252171,
31650,CHALLENGER 604,N340AK,22025.83,USD,2024-11-14 00:00:00.000,8,2024-12-23,2024-12-23,UHMK,KPTK,"CHICAGO/WHEELING, IL","PONTIAC, MI",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIL3s1P.json,2025-03-17 16:54:12.000,39.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,6460.852304109129,3.4091214228796844,
31654,CHALLENGER 604,N340AK,21961.41,USD,2024-11-14 00:00:00.000,8,2024-12-20,2024-12-20,KPTK,UHMK,"PONTIAC, MI","CHICAGO/WHEELING, IL",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIL3sat.json,2025-03-17 16:54:18.000,36.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,6460.852304109129,3.3991506021631928,
33827,Bombardier Challenger 601,,17036.0,USD,2024-11-27 00:00:00.000,6,2024-11-27,2024-11-27,UUBI,KLAS,"Phoenix, AZ","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIVSp9D.json,2025-03-17 17:34:46.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,9454.162986857358,1.8019575105360974,
34252,GLF4,N236CA,17660.0,USD,2024-11-29 00:00:00.000,TBA,2024-11-29,2024-11-29,KTTN,KHPN,Trenton,Westchester,pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIVxwbT.json,2025-03-17 17:42:26.000,0.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,128.2335098650319,137.71751251749617,
34641,Dassault Falcon 2000EX,,46440.0,USD,2025-02-22 00:00:00.000,4,2025-02-22,2025-02-22,OITZ,KSUN,"Nashville, TN","Hailey, ID",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJM64Q6.json,2025-03-17 17:51:19.000,,,Heavy jet,Extreme price per mile for Heavy jet,,,10943.255255144111,4.243709839279303,
35473,Dassault Falcon 2000,,27000.0,USD,2025-03-17 18:05:34.000,10,2025-05-29,2025-05-29,LECH,KLAS,"Childress, TX","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJQXYaX.json,2025-03-17 18:05:34.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,9280.526428871133,2.909317721029779,
35474,Dassault Falcon 2000,,27000.0,USD,2025-03-17 18:05:35.000,10,2025-05-29,2025-05-29,LECH,KLAS,"Childress, TX","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJQXYaa.json,2025-03-17 18:05:35.000,0.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,9280.526428871133,2.909317721029779,
41513,Challenger 604,DAAAY,47700.0,USD,2025-04-10 00:00:00.000,12,2025-07-11,2025-07-11,LFBD,LEIB,"Merignac, FR","Ibiza, ES",avinode-pw-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJq5bCw.json,2025-04-11 06:50:10.456,92.0,3.0,Heavy jet,Extreme price per mile for Heavy jet,,,683.7642445279657,69.76088671166117,
42815,Gulfstream G450,,10000.0,USD,2025-04-05 00:00:00.000,2,2025-04-05,2025-04-05,RJTT,KSLC,"Las Vegas, NV","Salt Lake City, UT",pdf-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJp7pga.json,2025-04-11 06:55:16.048,0.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,8829.484348777063,1.1325689706200182,
46012,Gulfstream G450,,33880.0,USD,2025-04-14 00:00:00.000,1,2025-04-14,2025-04-14,RJTT,KMSO,"Las Vegas, NV","Missoula, MT",pdf-jb-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJvtf6f.json,2025-04-28 06:43:00.677,0.0,0.0,Heavy jet,Extreme price per mile for Heavy jet,,,8284.036678668304,4.089793576993959,
47669,Legacy 600,T7KPC,38000.0,USD,2025-05-03 00:00:00.000,8,2025-05-04,2025-05-04,OERK,OEDF,Riyadh,Dammam,avinode-cmr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJ4wAdD.json,2025-05-13 06:22:18.705,1.0,5.0,Heavy jet,Extreme price per mile for Heavy jet,,,353.3235486568363,107.55014814171729,
48477,Falcon 900DX,CFZJS,47000.0,USD,2025-05-09 00:00:00.000,1,2025-05-12,2025-05-13,CYYZ,CYHU,Toronto,Montreal,avinode-vm-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAJ4w7lw.json,2025-05-13 06:25:28.414,3.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,533.8680648493512,88.0367324710884,
49809,Bombardier Challenger 605,N138DM,68488.0,USD,2025-05-13 06:30:54.859,12,2025-08-22,2025-08-22,KMJX,KJZI,Toms River,Charleston,pdf-fl-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKCsgZO.json,2025-05-13 06:30:54.859,,,Heavy jet,Extreme price per mile for Heavy jet,,,951.001607352504,72.01670267483978,
50682,Challenger 604,N978AR,26583.0,USD,2025-05-13 00:00:00.000,8,2025-06-07,2025-06-07,KTEB,KSYR,Teterboro,Syracuse,avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDxCxX.json,2025-05-15 06:25:26.370,25.0,1.0,Heavy jet,Extreme price per mile for Heavy jet,,,302.9799635051941,87.73847515347092,
50872,Dassault Falcon 2000,N790Z,47458.0,USD,2025-05-15 06:26:20.134,7,2025-06-23,2025-06-23,KCOD,KMSO,Cody,Missoula,pdf-dr-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDxFBP.json,2025-05-15 06:26:20.134,,,Heavy jet,Extreme price per mile for Heavy jet,,,475.80398538780264,99.74275428004138,
51999,Legacy 600,N157MG,20000.0,USD,2025-05-23 00:00:00.000,9,2025-05-24,2025-05-24,MYBS,KPBI,"Bimini Island, BS","West Palm Beach, FL",avinode-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzrGZ.json,2025-05-26 14:43:31.460,1.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,136.983019965931,146.00349740408845,
53897,Gulfstream G-IVSP,HI1055,21200.0,USD,2025-05-23 00:00:00.000,9,2025-05-24,2025-05-24,MYBS,KPBI,Bimini Island,West Palm Beach,pdf-jn-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAKDzrHb.json,2025-05-26 14:51:00.688,1.0,4.0,Heavy jet,Extreme price per mile for Heavy jet,,,136.983019965931,154.76370724833373,
1245,Diamond DA62,N33KF,5640.0,USD,2024-08-02 00:00:00.000,2,2024-09-06,2024-09-06,KBUR,KAVX,"Burbank, CA, US","Avalon, CA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH94dq.json,2025-03-17 09:03:12.000,35.0,4.0,Piston,Extreme price per mile for Piston,,,88.41523893419115,63.789908481703485,
1485,Cirrus SR 22,N241TB,10000.0,USD,2024-08-01 00:00:00.000,1,2024-08-07,2024-08-07,KASE,KTEX,"Aspen, CO, US","Telluride, CO, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHH9zSd.json,2025-03-17 09:07:53.000,6.0,3.0,Piston,Extreme price per mile for Piston,,,167.43066041827163,59.726217259241636,
1505,Piper Aerostar 600,N52MG,6250.0,USD,2024-08-03 00:00:00.000,2,2024-08-03,2024-08-04,KBOS,KPVC,"Boston, MA, US","Provincetown, MA, US",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHI76RK.json,2025-03-17 09:08:11.000,0.0,5.0,Piston,Extreme price per mile for Piston,,,72.46082992532969,86.2534973231824,
8744,Cessna 414A,N5680C,5740.0,USD,2024-11-17 00:00:00.000,1,2024-11-18,2024-11-18,KOPF,MYBS,"Miami, FL, US","Bimini Island, BS",avinode-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAIOjY0M.json,2025-03-17 11:01:10.000,1.0,6.0,Piston,Extreme price per mile for Piston,,,106.16662561099535,54.06595497375896,
25743,Cirrus SR22,,5146.0,USD,2024-09-20 00:00:00.000,2,2024-09-20,2024-09-20,ESNN,RJTT,"Scottsdale, AZ","Las Vegas, NV",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHm4p3d.json,2025-03-17 15:18:33.000,0.0,4.0,Piston,Extreme price per mile for Piston,,,7984.995904861895,0.6444586899370492,
26870,Cirrus SR22T,N822JJ,4100.0,USD,2024-10-19 00:00:00.000,1,2024-10-19,2024-10-19,LRAR,KFAY,"Beaufort, SC","Fayetteville, NC",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHtoipU.json,2025-03-17 15:34:46.000,,,Piston,Extreme price per mile for Piston,,,7992.837318744615,0.5129592704689204,
27473,Cirrus SR22,,4750.0,USD,2024-10-18 00:00:00.000,2,2024-10-18,2024-10-18,KMRB,EDTG,"Martinsburg, WV","Dayton, OH",pdf-CQAAABYAAACJgdwiMFO2QY2vijNicTerAAHxoIAH.json,2025-03-17 15:46:30.000,0.0,4.0,Piston,Extreme price per mile for Piston,,,6609.743334233672,0.7186360740209757,
