id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,airport_distance,distance_bin,is_holiday,is_weekend,route
8782,Super light jet,Super light jet,16500.0,2024-11-18 00:00:00.000,1,2024-11-18,2024-11-18,KMMU,KFPR,1573.4586217826704,medium,False,False,KMMU - KFPR
8833,Learjet 45XR,Super light jet,19193.0,2024-11-18 00:00:00.000,6,2024-11-19,2024-11-19,KFST,KOXR,1571.1776081126761,medium,False,False,KFST - KOXR
32216,Falcon 10,Super light jet,21150.0,2024-11-18 00:00:00.000,6,2024-11-19,2024-11-19,KFST,KOXR,1571.1776081126761,medium,False,False,KFST - KOXR
9140,Super light jet,Super light jet,14500.0,2024-11-20 00:00:00.000,1,2024-11-21,2024-11-21,KPHX,KTUL,1504.791694298257,medium,False,False,KPHX - KTUL
9329,Phenom 300,Super light jet,13205.0,2024-11-22 00:00:00.000,2,2024-11-23,2024-11-23,KPDK,KTEB,1191.0385633018445,medium,False,True,KPDK - KTEB
31836,Learjet 45XR,Super light jet,18086.28,2024-11-15 00:00:00.000,2,2024-11-23,,KDWU,KTME,1551.337512160417,medium,False,True,KDWU - KTME
33250,Embraer Phenom 300,Super light jet,13205.0,2024-11-23 00:00:00.000,2,2024-11-23,2024-11-23,KPDK,KTEB,1191.0385633018445,medium,False,True,KPDK - KTEB
33289,Learjet 45XR,Super light jet,18381.28,2024-11-23 00:00:00.000,2,2024-11-23,2024-11-23,KDWU,KTME,1551.337512160417,medium,False,True,KDWU - KTME
7099,Pilatus PC24,Super light jet,27500.0,2024-10-30 00:00:00.000,7,2024-11-30,2024-11-30,KSBA,KHDN,1300.1151997691002,medium,False,True,KSBA - KHDN
8479,Phenom 300E,Super light jet,22392.0,2024-11-15 00:00:00.000,3,2024-11-30,2024-11-30,KSBN,KFHB,1305.914026096259,medium,False,True,KSBN - KFHB
819,Learjet 45,Super light jet,23750.0,2024-10-21 00:00:00.000,2,2024-11-30,2024-11-30,KRSW,KPIT,1558.6064011369674,medium,False,True,KRSW - KPIT
8970,Learjet 45,Super light jet,23590.0,2024-11-19 00:00:00.000,3,2024-11-30,2024-11-30,KFXE,MDPC,1481.9417236261347,medium,False,True,KFXE - MDPC
9498,Phenom 300,Super light jet,27100.0,2024-11-26 00:00:00.000,4,2024-11-30,2024-11-30,KOPF,KHOU,1532.1656413172784,medium,False,True,KOPF - KHOU
29180,Pilatus PC-24,Super light jet,27500.0,2024-11-30 00:00:00.000,7,2024-11-30,2024-11-30,KSBA,KHDN,1300.1151997691002,medium,False,True,KSBA - KHDN
7602,Learjet 45XR,Super light jet,24447.0,2024-11-04 00:00:00.000,2,2024-12-02,2024-12-02,KIWA,KMSO,1525.0403974717697,medium,False,False,KIWA - KMSO
7649,Learjet 40XR,Super light jet,22410.0,2024-11-04 00:00:00.000,2,2024-12-02,2024-12-02,KIWA,KMSO,1525.0403974717697,medium,False,False,KIWA - KMSO
7560,Phenom 300E,Super light jet,24500.0,2024-11-04 00:00:00.000,2,2024-12-02,2024-12-02,KIWA,KMSO,1525.0403974717697,medium,False,False,KIWA - KMSO
7567,Pilatus PC24,Super light jet,21676.0,2024-11-04 00:00:00.000,2,2024-12-02,2024-12-02,KIWA,KMSO,1525.0403974717697,medium,False,False,KIWA - KMSO
9925,Learjet 75,Super light jet,20000.0,2024-12-02 00:00:00.000,2,2024-12-04,2024-12-04,KICT,KCLE,1400.6057708019337,medium,False,False,KICT - KCLE
9663,Pilatus PC24,Super light jet,29432.0,2024-11-29 00:00:00.000,2,2024-12-08,2024-12-08,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
9392,Phenom 300E,Super light jet,23639.0,2024-11-25 00:00:00.000,2,2024-12-08,2024-12-09,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
9429,Pilatus PC24,Super light jet,29432.0,2024-11-25 00:00:00.000,2,2024-12-08,2024-12-08,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
9465,Learjet 45,Super light jet,15000.0,2024-11-25 00:00:00.000,2,2024-12-08,,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
9926,Learjet 40,Super light jet,20257.0,2024-12-02 00:00:00.000,2,2024-12-08,2024-12-08,KCMH,KPIE,1341.007690742269,medium,False,True,KCMH - KPIE
34324,Falcon 10,Super light jet,15900.0,2024-12-01 00:00:00.000,2,2024-12-08,2024-12-08,KCMH,KPIE,1341.007690742269,medium,False,True,KCMH - KPIE
33391,Embraer Phenom 300,Super light jet,23639.0,2024-12-08 00:00:00.000,2,2024-12-08,2024-12-08,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
33474,Pilatus PC-24,Super light jet,29432.0,2024-12-08 00:00:00.000,2,2024-12-08,2024-12-08,KBOS,KCHA,1475.7641782176665,medium,False,True,KBOS - KCHA
8824,Super light jet,Super light jet,13860.0,2024-11-18 00:00:00.000,3,2024-12-09,2024-12-09,KMEM,KOPF,1373.4828745201096,medium,False,False,KMEM - KOPF
22675,Falcon 10,Super light jet,18100.0,2024-08-29 00:00:00.000,3,2024-12-10,2024-12-10,KMDT,KBCT,1563.226186972687,medium,False,False,KMDT - KBCT
7120,Learjet 45XR,Super light jet,18159.0,2024-10-30 00:00:00.000,3,2024-12-11,2024-12-11,KONT,KAPA,1290.1649588436346,medium,False,False,KONT - KAPA
7152,Pilatus PC24,Super light jet,17300.0,2024-10-30 00:00:00.000,3,2024-12-11,2024-12-11,KONT,KAPA,1290.1649588436346,medium,False,False,KONT - KAPA
7203,Learjet 40XR,Super light jet,18390.0,2024-10-30 00:00:00.000,3,2024-12-11,2024-12-11,KONT,KAPA,1290.1649588436346,medium,False,False,KONT - KAPA
29233,Pilatus PC-24,Super light jet,17300.0,2024-12-11 00:00:00.000,3,2024-12-11,2024-12-11,KONT,KAPA,1290.1649588436346,medium,False,False,KONT - KAPA
30762,PHENOM 300,Super light jet,15895.0,2024-11-08 00:00:00.000,1,2024-12-12,2024-12-12,KPDK,KTEB,1191.0385633018445,medium,False,False,KPDK - KTEB
30778,Falcon 10,Super light jet,14600.0,2024-11-08 00:00:00.000,1,2024-12-12,2024-12-12,KPDK,KTEB,1191.0385633018445,medium,False,False,KPDK - KTEB
9717,Super light jet,Super light jet,12600.0,2024-11-29 00:00:00.000,5,2024-12-15,2024-12-15,KORL,KBWI,1258.8441309248105,medium,False,True,KORL - KBWI
6880,Learjet 45XR,Super light jet,20821.0,2024-10-12 00:00:00.000,3,2024-12-18,2024-12-18,KCHD,KDAL,1396.769709335322,medium,False,False,KCHD - KDAL
580,Learjet 45XR,Super light jet,15600.0,2024-10-16 00:00:00.000,4,2024-12-18,2024-12-18,SAEZ,SAZY,1256.585087881564,medium,False,False,SAEZ - SAZY
9958,Phenom 300,Super light jet,24479.0,2024-12-02 00:00:00.000,2,2024-12-20,2024-12-20,KJFK,KECP,1574.970204944221,medium,False,False,KJFK - KECP
33297,Pilatus PC-24,Super light jet,15500.0,2024-12-20 00:00:00.000,6,2024-12-20,2024-12-20,KELN,KSNA,1500.308523614168,medium,False,False,KELN - KSNA
34453,Embraer Phenom 300E,Super light jet,24479.0,2024-12-20 00:00:00.000,2,2024-12-20,2024-12-20,KJFK,KECP,1574.970204944221,medium,False,False,KJFK - KECP
34586,PHENOM 300,Super light jet,19875.0,2024-12-03 00:00:00.000,2,2024-12-22,2024-12-22,KTEB,KJAX,1339.2399277043867,medium,False,True,KTEB - KJAX
34544,Falcon 10,Super light jet,15750.0,2024-12-03 00:00:00.000,2,2024-12-23,2024-12-23,KTEB,KJAX,1339.2399277043867,medium,False,False,KTEB - KJAX
192,Learjet 40XR,Super light jet,16600.0,2024-10-15 00:00:00.000,2,2025-01-04,2025-01-04,KHDN,KVNY,1215.788382774696,medium,False,True,KHDN - KVNY
27745,Learjet 75,Super light jet,20173.5675,2024-10-08 00:00:00.000,3,2025-01-06,2025-01-06,KOAK,CYVR,1276.9834931903881,medium,False,False,KOAK - CYVR
6713,Phenom 300,Super light jet,29675.0,2024-10-08 00:00:00.000,3,2025-01-06,2025-01-06,CYVR,KOAK,1276.9834931903881,medium,False,False,CYVR - KOAK
31948,Falcon 100,Super light jet,17200.0,2024-11-12 00:00:00.000,2,2025-01-15,2025-01-15,KSDL,KAUS,1398.237457567972,medium,False,False,KSDL - KAUS
9279,Super light jet,Super light jet,15970.0,2024-11-22 00:00:00.000,8,2025-03-28,2025-03-28,KHUF,KSRQ,1407.6474994710093,medium,False,False,KHUF - KSRQ
26362,Phenom 300,Super light jet,22154.0,2024-01-11 00:00:00.000,4,2024-01-11,2024-01-11,LEMG,LOWW,2138.336613979606,long,False,False,LEMG - LOWW
14053,Falcon 10,Super light jet,17554.81,2024-07-28 00:00:00.000,2,2024-07-28,2024-07-28,KPHX,KFCM,2030.0435676951379,long,False,True,KPHX - KFCM
18570,Embraer Phenom 300E,Super light jet,14479.0,2024-08-01 00:00:00.000,2,2024-08-01,2024-08-01,KBLM,KOPF,1687.188829923137,long,False,False,KBLM - KOPF
18589,Falcon 100,Super light jet,20850.0,2024-07-30 00:00:00.000,2,2024-08-01,2024-08-01,KAUS,KLVM,2049.2534828180196,long,False,False,KAUS - KLVM
18175,Falcon 10,Super light jet,19650.0,2024-07-29 00:00:00.000,2,2024-08-02,2024-08-02,KDKK,KVNC,1735.0241144589081,long,False,False,KDKK - KVNC
19230,Falcon 100,Super light jet,20650.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KOPF,KBED,2014.0941893014337,long,False,True,KOPF - KBED
19252,Learjet 45XR,Super light jet,19200.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KOPF,KBED,2014.0941893014337,long,False,True,KOPF - KBED
18499,PHENOM 300,Super light jet,28950.0,2024-07-30 00:00:00.000,4,2024-08-04,2024-08-04,KFLL,KFOK,1779.4543914019273,long,False,True,KFLL - KFOK
1249,Phenom 300,Super light jet,24330.0,2024-07-30 00:00:00.000,4,2024-08-04,2024-08-04,KFLL,KFOK,1779.4543914019273,long,False,True,KFLL - KFOK
1519,Phenom 300,Super light jet,22860.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KPNE,KOPF,1647.856750222877,long,False,True,KPNE - KOPF
1643,Phenom 300E,Super light jet,32750.0,2024-08-04 00:00:00.000,2,2024-08-04,2024-08-04,KPIE,KMSP,2103.0256063084107,long,False,True,KPIE - KMSP
19607,Phenom 300,Super light jet,24606.4,2024-08-06 00:00:00.000,7,2024-08-06,2024-08-06,MMUN,KDAL,1639.089686122228,long,False,False,MMUN - KDAL
1040,Phenom 300,Super light jet,32960.0,2024-07-28 00:00:00.000,2,2024-08-06,2024-08-06,TLPC,KFLL,2402.369531623278,long,False,False,TLPC - KFLL
1956,Learjet 45,Super light jet,25053.0,2024-08-06 00:00:00.000,5,2024-08-07,2024-08-07,KDEN,KFFC,1932.269120821615,long,False,False,KDEN - KFFC
1930,Learjet 45,Super light jet,17500.0,2024-08-06 00:00:00.000,1,2024-08-08,2024-08-08,KDFW,KTEB,2221.9491106945075,long,False,False,KDFW - KTEB
19472,Falcon 10,Super light jet,18350.0,2024-08-05 00:00:00.000,1,2024-08-08,2024-08-08,KDAL,KTEB,2209.6759459250247,long,False,False,KDAL - KTEB
18166,Falcon 100,Super light jet,20350.0,2024-07-29 00:00:00.000,3,2024-08-09,2024-08-09,KBCT,KTUL,1851.3610714628628,long,False,False,KBCT - KTUL
1315,Phenom 300E,Super light jet,33430.0,2024-07-30 00:00:00.000,5,2024-08-10,2024-08-10,KCOE,KDAL,2359.0672282230876,long,False,True,KCOE - KDAL
1321,Learjet 40XR,Super light jet,25700.0,2024-07-30 00:00:00.000,5,2024-08-10,2024-08-10,KCOE,KDAL,2359.0672282230876,long,False,True,KCOE - KDAL
1327,Pilatus PC24,Super light jet,30999.0,2024-07-30 00:00:00.000,5,2024-08-10,2024-08-10,KCOE,KDAL,2359.0672282230876,long,False,True,KCOE - KDAL
1363,Learjet 45XR,Super light jet,29693.0,2024-07-30 00:00:00.000,5,2024-08-10,2024-08-10,KCOE,KDAL,2359.0672282230876,long,False,True,KCOE - KDAL
18637,PHENOM 300,Super light jet,34040.0,2024-07-30 00:00:00.000,5,2024-08-10,2024-08-10,KCOE,KDAL,2359.0672282230876,long,False,True,KCOE - KDAL
2111,Falcon 100,Super light jet,27772.0,2024-08-08 00:00:00.000,4,2024-08-10,2024-08-10,LGTS,UGTB,1846.3524309721404,long,False,True,LGTS - UGTB
2189,Learjet 45,Super light jet,21690.0,2024-08-09 00:00:00.000,8,2024-08-10,2024-08-10,KTEB,KFXE,1720.8839209654673,long,False,True,KTEB - KFXE
2261,Phenom 300,Super light jet,29175.0,2024-08-10 00:00:00.000,4,2024-08-10,2024-08-11,CYYZ,CYYR,1769.2966062798657,long,False,True,CYYZ - CYYR
14312,Falcon 10,Super light jet,24800.0,2024-08-13 00:00:00.000,2,2024-08-14,,KPHL,MYNN,1658.0428507638612,long,False,False,KPHL - MYNN
2558,Pilatus PC24,Super light jet,22500.0,2024-08-14 00:00:00.000,6,2024-08-19,2024-08-20,KLAS,KDAL,1716.6015951986449,long,False,False,KLAS - KDAL
2559,Learjet 45,Super light jet,19141.0,2024-08-14 00:00:00.000,6,2024-08-19,2024-08-20,KLAS,KDAL,1716.6015951986449,long,False,False,KLAS - KDAL
2583,Learjet 45XR,Super light jet,21204.0,2024-08-14 00:00:00.000,6,2024-08-19,2024-08-20,KLAS,KDAL,1716.6015951986449,long,False,False,KLAS - KDAL
3061,Learjet 45,Super light jet,23970.0,2024-08-19 00:00:00.000,2,2024-08-19,2024-08-19,KPBI,KTEB,1666.734044094856,long,False,False,KPBI - KTEB
20780,Pilatus PC-24,Super light jet,22500.0,2024-08-19 00:00:00.000,6,2024-08-19,2024-08-19,KLAS,KDAL,1716.6015951986449,long,False,False,KLAS - KDAL
21566,Embraer Phenom 300,Super light jet,24959.0,2024-08-19 00:00:00.000,6,2024-08-19,2024-08-19,KOPF,KTEB,1755.5901504365613,long,False,False,KOPF - KTEB
21619,Falcon 10,Super light jet,18350.0,2024-08-19 00:00:00.000,4,2024-08-19,2024-08-19,KDAL,KTEB,2209.6759459250247,long,False,False,KDAL - KTEB
2834,Learjet 45,Super light jet,34980.0,2024-08-16 00:00:00.000,2,2024-08-20,2024-08-20,LBSF,UDYZ,1772.1820432316101,long,False,False,LBSF - UDYZ
22134,Learjet 40,Super light jet,26475.92,2024-08-21 00:00:00.000,4,2024-08-22,2024-08-22,MYNN,KTEB,1781.8205360727986,long,False,False,MYNN - KTEB
1616,Learjet 45,Super light jet,22532.0,2024-08-03 00:00:00.000,3,2024-08-26,2024-08-26,KPBI,TJSJ,1710.9798844680813,long,False,False,KPBI - TJSJ
19144,Embraer Phenom 300,Super light jet,25540.0,2024-08-26 00:00:00.000,6,2024-08-26,2024-08-26,KPBI,TJSJ,1710.9798844680813,long,False,False,KPBI - TJSJ
1773,Phenom 300,Super light jet,30598.0,2024-08-05 00:00:00.000,2,2024-08-27,2024-08-27,KBLI,KHEQ,1839.9941702586862,long,False,False,KBLI - KHEQ
1499,Pilatus PC24,Super light jet,24143.0,2024-08-03 00:00:00.000,2,2024-08-27,2024-08-27,KBLI,KHEQ,1839.9941702586862,long,False,False,KBLI - KHEQ
19489,Phenom 300,Super light jet,22737.0,2024-05-08 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
1802,Pilatus PC24,Super light jet,25440.0,2024-08-05 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
1806,Phenom 300,Super light jet,25016.0,2024-08-05 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
1808,Phenom 300E,Super light jet,25970.0,2024-08-05 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
1883,Phenom 300E,Super light jet,25440.0,2024-08-06 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
1999,Learjet 45,Super light jet,25228.0,2024-08-07 00:00:00.000,3,2024-08-28,2024-08-28,LGSR,LIML,1689.3464049803822,long,False,False,LGSR - LIML
22276,Learjet 45XR,Super light jet,25547.49,2024-08-21 00:00:00.000,3,2024-08-30,2024-08-30,KTMB,KSAT,1834.6690067018185,long,False,False,KTMB - KSAT
3713,Phenom 300,Super light jet,36000.0,2024-09-02 00:00:00.000,2,2024-09-02,2024-09-03,MRLB,KOPF,1782.0609646668827,long,True,False,MRLB - KOPF
22964,Learjet 45,Super light jet,13850.0,2024-09-02 00:00:00.000,3,2024-09-02,2024-09-02,CYTZ,KEYW,2126.5179924129466,long,True,False,CYTZ - KEYW
23556,Phenom 300,Super light jet,32919.46,2024-09-04 00:00:00.000,4,2024-09-04,2024-09-04,MMPR,KVNY,1985.9508475299926,long,False,False,MMPR - KVNY
2166,Phenom 300,Super light jet,28770.0,2024-08-09 00:00:00.000,2,2024-09-04,2024-09-05,KFPR,TIST,1874.6155455779794,long,False,False,KFPR - TIST
19078,Pilatus PC-24,Super light jet,30783.0,2024-09-05 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
19121,Pilatus PC-24,Super light jet,22600.0,2024-09-05 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1567,Learjet 45XR,Super light jet,21523.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1576,Phenom 300E,Super light jet,23720.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1585,Phenom 300,Super light jet,27281.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1587,Learjet 40XR,Super light jet,19400.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1592,Learjet 45,Super light jet,30000.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1601,Pilatus PC24,Super light jet,22600.0,2024-08-02 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
1609,Phenom 300,Super light jet,26950.0,2024-08-03 00:00:00.000,1,2024-09-05,2024-09-05,KPAE,KDVT,1794.7497411959575,long,False,False,KPAE - KDVT
3705,Learjet 45,Super light jet,13850.0,2024-09-02 00:00:00.000,3,2024-09-06,2024-09-06,KEYW,CYYZ,2129.9471414360223,long,False,False,KEYW - CYYZ
23309,N79CJ Falcon 10,Super light jet,15700.0,2024-09-03 00:00:00.000,2,2024-09-06,2024-09-06,KTPA,KBUF,1695.3718692261039,long,False,False,KTPA - KBUF
23310,Falcon 10,Super light jet,15700.0,2024-09-03 00:00:00.000,2,2024-09-06,2024-09-06,KTPA,KBUF,1695.3718692261039,long,False,False,KTPA - KBUF
23517,PHENOM 300,Super light jet,19520.0,2024-09-04 00:00:00.000,5,2024-09-07,2024-09-07,KMCI,KVNY,2189.807755061799,long,False,True,KMCI - KVNY
3819,Phenom 300E,Super light jet,32504.0,2024-09-03 00:00:00.000,4,2024-09-08,2024-09-08,KPLN,KMSO,2250.991534762891,long,False,True,KPLN - KMSO
23147,Embraer Phenom 300,Super light jet,32504.0,2024-09-08 00:00:00.000,4,2024-09-08,2024-09-08,KPLN,KMSO,2250.991534762891,long,False,True,KPLN - KMSO
2935,Pilatus PC24,Super light jet,26501.0,2024-08-17 00:00:00.000,2,2024-09-09,2024-09-10,KVNY,CYYC,1912.331399637236,long,False,False,KVNY - CYYC
2906,Learjet 40XR,Super light jet,23500.0,2024-08-16 00:00:00.000,2,2024-09-09,2024-09-10,KVNY,CYYC,1912.331399637236,long,False,False,KVNY - CYYC
2907,Phenom 300,Super light jet,22500.0,2024-08-16 00:00:00.000,2,2024-09-09,2024-09-10,KVNY,CYYC,1912.331399637236,long,False,False,KVNY - CYYC
21320,Embraer Phenom 300,Super light jet,22500.0,2024-09-09 00:00:00.000,2,2024-09-09,2024-09-09,KVNY,CYYC,1912.331399637236,long,False,False,KVNY - CYYC
21369,Pilatus PC-24,Super light jet,26501.0,2024-09-09 00:00:00.000,2,2024-09-09,2024-09-09,KVNY,CYYC,1912.331399637236,long,False,False,KVNY - CYYC
24398,Embraer Phenom 300,Super light jet,27391.0,2024-09-11 00:00:00.000,1,2024-09-11,2024-09-11,KJAC,KSBM,1839.3660625675334,long,False,False,KJAC - KSBM
24425,PHENOM 300,Super light jet,20720.0,2024-09-09 00:00:00.000,1,2024-09-11,2024-09-11,KJAC,KSBM,1839.3660625675334,long,False,False,KJAC - KSBM
4505,Phenom 300E,Super light jet,27391.0,2024-09-09 00:00:00.000,1,2024-09-11,2024-09-11,KJAC,KSBM,1839.3660625675334,long,False,False,KJAC - KSBM
23233,Learjet 45XR,Super light jet,19100.0,2024-09-06 00:00:00.000,4,2024-09-12,2024-09-12,KMMU,KPBI,1650.8643943058246,long,False,False,KMMU - KPBI
24717,Falcon 100,Super light jet,12400.0,2024-09-10 00:00:00.000,4,2024-09-12,2024-09-12,KMMU,KPBI,1650.8643943058246,long,False,False,KMMU - KPBI
18218,Falcon 10,Super light jet,19400.0,2024-07-29 00:00:00.000,2,2024-09-13,2024-09-13,KLEB,KORL,1861.0586956055417,long,False,False,KLEB - KORL
25791,Phenom 300,Super light jet,27300.0,2024-09-19 00:00:00.000,2,2024-09-19,2024-09-19,MMTO,KPDK,2209.456709665553,long,False,False,MMTO - KPDK
5261,Learjet 45,Super light jet,24800.0,2024-09-20 00:00:00.000,2,2024-09-20,2024-09-20,KTUL,KLAS,1731.054981061417,long,False,False,KTUL - KLAS
4992,Learjet 45XR,Super light jet,24130.0,2024-09-15 00:00:00.000,2,2024-09-20,2024-09-20,KTUL,KLAS,1731.054981061417,long,False,False,KTUL - KLAS
25819,Pilatus PC-24,Super light jet,25997.0,2024-09-20 00:00:00.000,2,2024-09-20,2024-09-20,KGRR,KFNL,1641.4781094727402,long,False,False,KGRR - KFNL
4993,Pilatus PC24,Super light jet,34895.0,2024-09-15 00:00:00.000,2,2024-09-21,2024-09-21,KTUL,KLAS,1731.054981061417,long,False,True,KTUL - KLAS
3562,Learjet 45,Super light jet,31734.0,2024-08-29 00:00:00.000,2,2024-09-21,2024-09-21,TNCB,KSRQ,2253.3353642348998,long,False,True,TNCB - KSRQ
22428,Falcon 10,Super light jet,19900.0,2024-08-28 00:00:00.000,2,2024-09-24,2024-09-24,KALB,KRSW,1943.7803344372287,long,False,False,KALB - KRSW
26744,Falcon 10,Super light jet,13450.0,2024-09-24 00:00:00.000,4,2024-09-25,2024-09-25,KMKY,KIPT,1746.9681269264497,long,False,False,KMKY - KIPT
5599,Phenom 300,Super light jet,14790.0,2024-09-24 00:00:00.000,4,2024-09-25,2024-09-25,KMKY,KIPT,1746.9681269264497,long,False,False,KMKY - KIPT
5600,Phenom 300,Super light jet,12792.0,2024-09-24 00:00:00.000,4,2024-09-25,2024-09-25,KAPF,KIPT,1732.3274270867423,long,False,False,KAPF - KIPT
26671,Embraer Phenom 300 (N5A),Super light jet,26522.0,2024-09-26 00:00:00.000,2,2024-09-26,2024-09-26,KTEB,KOPF,1755.5901504365613,long,False,False,KTEB - KOPF
23704,Falcon 10,Super light jet,17150.0,2024-09-05 00:00:00.000,2,2024-09-28,2024-09-28,KLIT,KTEB,1733.8840494914016,long,False,True,KLIT - KTEB
3612,Learjet 45XR,Super light jet,21560.0,2024-08-30 00:00:00.000,4,2024-09-30,2024-09-30,KPVU,KBNA,2233.2887477471095,long,False,False,KPVU - KBNA
22767,PHENOM 300,Super light jet,32240.0,2024-08-30 00:00:00.000,4,2024-09-30,2024-09-30,KPVU,KBNA,2233.2887477471095,long,False,False,KPVU - KBNA
4959,Learjet 45XR,Super light jet,31830.0,2024-09-16 00:00:00.000,1,2024-10-01,2024-10-01,KDFW,KSFO,2356.726510007614,long,False,False,KDFW - KSFO
25438,N174B Falcon 10,Super light jet,22500.0,2024-09-16 00:00:00.000,1,2024-10-01,2024-10-01,KDFW,KSFO,2356.726510007614,long,False,False,KDFW - KSFO
25439,Falcon 10,Super light jet,22500.0,2024-09-16 00:00:00.000,1,2024-10-01,2024-10-01,KDFW,KSFO,2356.726510007614,long,False,False,KDFW - KSFO
5886,Phenom 300E,Super light jet,33470.0,2024-10-01 00:00:00.000,2,2024-10-02,2024-10-02,KHOU,MSLP,1905.5109753930717,long,False,False,KHOU - MSLP
22389,Embraer Phenom 300,Super light jet,22952.0,2024-10-02 00:00:00.000,4,2024-10-02,2024-10-02,KSLC,KBNA,2259.601087894199,long,False,False,KSLC - KBNA
3432,Phenom 300,Super light jet,22952.0,2024-08-28 00:00:00.000,4,2024-10-02,2024-10-02,KSLC,KBNA,2259.601087894199,long,False,False,KSLC - KBNA
26954,Falcon 10,Super light jet,17500.0,2024-09-30 00:00:00.000,2,2024-10-02,2024-10-02,KFCM,KAPF,2320.8225194418083,long,False,False,KFCM - KAPF
25009,Falcon 100,Super light jet,13750.0,2024-09-13 00:00:00.000,2,2024-10-04,2024-10-04,KPVD,KMCO,1725.5101773593053,long,False,False,KPVD - KMCO
25010,Falcon 100,Super light jet,15750.0,2024-09-13 00:00:00.000,2,2024-10-04,2024-10-04,KPVD,KMCO,1725.5101773593053,long,False,False,KPVD - KMCO
6526,Phenom 300E,Super light jet,25190.0,2024-10-07 00:00:00.000,7,2024-10-07,2024-10-07,KAPF,KPTK,1837.9801065741176,long,False,False,KAPF - KPTK
6533,Phenom 300E,Super light jet,29990.0,2024-10-07 00:00:00.000,4,2024-10-07,2024-10-07,KTPA,KSFM,2013.3044168010526,long,False,False,KTPA - KSFM
6550,Phenom 300E,Super light jet,28065.0,2024-10-07 00:00:00.000,4,2024-10-07,2024-10-07,KTPA,KSFM,2013.3044168010526,long,False,False,KTPA - KSFM
6623,Phenom 300E,Super light jet,30440.0,2024-10-07 00:00:00.000,2,2024-10-07,2024-10-08,KSRQ,KMVY,1897.6177707534632,long,False,False,KSRQ - KMVY
28228,Embraer Phenom 300,Super light jet,28065.0,2024-10-07 00:00:00.000,4,2024-10-07,2024-10-07,KTPA,KSFM,2013.3044168010526,long,False,False,KTPA - KSFM
5218,Phenom 300,Super light jet,34350.0,2024-09-19 00:00:00.000,1,2024-10-09,2024-10-09,KMCO,MROC,2063.2419814012524,long,False,False,KMCO - MROC
4573,Phenom 300,Super light jet,34390.0,2024-09-09 00:00:00.000,2,2024-10-09,2024-10-09,KAAF,MROC,2186.3950802346844,long,False,False,KAAF - MROC
25979,Falcon 10,Super light jet,28124.2,2024-09-19 00:00:00.000,1,2024-10-09,2024-10-09,KMCO,MROC,2063.2419814012524,long,False,False,KMCO - MROC
6705,Learjet 45,Super light jet,28534.0,2024-10-08 00:00:00.000,2,2024-10-10,2024-10-10,SKMD,KFXE,2264.7095413054267,long,False,False,SKMD - KFXE
5445,Falcon 100,Super light jet,34980.0,2024-09-23 00:00:00.000,2,2024-10-10,2024-10-10,LLBG,LIRA,2254.5070614966767,long,False,False,LLBG - LIRA
6548,Learjet 45,Super light jet,21290.0,2024-10-07 00:00:00.000,2,2024-10-10,2024-10-10,KTEB,KFXE,1720.8839209654673,long,False,False,KTEB - KFXE
