id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,month,day_of_week,route,days_until_departure,is_holiday,season,trip_duration,is_weekend,departure_hour,is_peak_hour
1029,Challenger 300,Super midsize jet,59416.0,2024-07-28,4,2024-07-30,2024-07-30,KFMY,KSUN,7,1,KFMY - KSUN,2,False,summer,0.0,False,0,False
1076,Citation Excel,Midsize jet,33514.0,2024-07-29,2,2024-07-30,2024-07-30,KPDK,KDAL,7,1,KPDK - KDAL,1,False,summer,0.0,False,0,False
1081,King Air 260,Turbo prop,12932.0,2024-07-29,2,2024-07-30,2024-07-30,LEBL,LFTZ,7,1,LEBL - LFTZ,1,False,summer,0.0,False,0,False
1082,Pilatus PC12 NGX,Turbo prop,8374.0,2024-07-29,2,2024-07-30,2024-07-30,LEBL,LFTZ,7,1,LEBL - LFTZ,1,False,summer,0.0,False,0,False
1083,Pilatus PC12/47E (NG),Turbo prop,11130.0,2024-07-29,2,2024-07-30,2024-07-30,LEBL,LFTZ,7,1,LEBL - LFTZ,1,False,summer,0.0,False,0,False
1084,Nextant 400XTi,Light jet,28461.0,2024-07-29,3,2024-07-30,,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,,False,0,False
1085,Citation II,Light jet,24327.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1086,Citation XLS+,Midsize jet,25652.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1087,Citation CJ2,Light jet,20140.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1091,Hawker 850XP,Midsize jet,33496.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1111,Citation III,Midsize jet,24062.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1112,Citation CJ3,Light jet,25864.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1116,Citation CJ3+,Light jet,24327.0,2024-07-29,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,1,False,summer,0.0,False,0,False
1138,Pilatus PC12 NGX,Turbo prop,7632.0,2024-07-29,1,2024-07-30,2024-07-30,LFTZ,LSGS,7,1,LFTZ - LSGS,1,False,summer,0.0,False,0,False
1147,Cessna CE208 Caravan,Turbo prop,3076.0,2024-07-29,1,2024-07-30,2024-07-30,KMTP,KWST,7,1,KMTP - KWST,1,False,summer,0.0,False,0,False
1148,King Air B200,Turbo prop,5600.0,2024-07-29,1,2024-07-30,2024-07-30,KMTP,KWST,7,1,KMTP - KWST,1,False,summer,0.0,False,0,False
1150,Citation CJ1,Entry level jet (VLJ),9646.0,2024-07-29,1,2024-07-30,2024-07-30,LFTZ,LSGS,7,1,LFTZ - LSGS,1,False,summer,0.0,False,0,False
1151,Pilatus PC12 NGX,Turbo prop,4069.0,2024-07-29,1,2024-07-30,2024-07-30,KMTP,KWST,7,1,KMTP - KWST,1,False,summer,0.0,False,0,False
1158,Cessna 208B Grand Caravan,Turbo prop,4000.0,2024-07-29,1,2024-07-30,2024-07-30,KMTP,KWST,7,1,KMTP - KWST,1,False,summer,0.0,False,0,False
1174,Citation CJ2,Light jet,19928.0,2024-07-30,3,2024-07-30,2024-07-30,LEIB,EGPH,7,1,LEIB - EGPH,0,False,summer,0.0,False,0,False
1258,Global Express,Ultra long range,16000.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,0.0,False,0,False
1260,Learjet 45XR,Super light jet,21558.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,0.0,False,0,False
1261,Hawker 800 SP,Midsize jet,16500.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,0.0,False,0,False
1264,Citation XLS,Midsize jet,28708.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,0.0,False,0,False
1293,Hawker 800 SP,Midsize jet,19000.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,0.0,False,0,False
1300,Citation CJ3,Light jet,21116.0,2024-07-30,5,2024-07-30,2024-07-31,MMSL,KSDL,7,1,MMSL - KSDL,0,False,summer,1.0,False,0,False
14051,Beechcraft Beechjet 400A,Light jet,14950.0,2024-07-27,,2024-07-30,,KPDK,KDAL,7,1,KPDK - KDAL,3,False,summer,,False,0,False
14052,Beechcraft Beechjet 400A,Light jet,14950.0,2024-07-27,,2024-07-30,,KPDK,KDAL,7,1,KPDK - KDAL,3,False,summer,,False,0,False
14099,MID SIZE JET,Midsize jet,32000.0,2024-07-30,3,2024-07-30,2024-07-30,KFLL,MPTO,7,1,KFLL - MPTO,0,False,summer,0.0,False,0,False
18029,Citation II,Light jet,15107.55,2024-07-27,2,2024-07-30,2024-07-30,KPDK,KDAL,7,1,KPDK - KDAL,3,False,summer,0.0,False,0,False
18036,Citation V,Light jet,13575.85,2024-07-27,2,2024-07-30,2024-07-30,KPDK,KDAL,7,1,KPDK - KDAL,3,False,summer,0.0,False,0,False
18037,Citation V,Light jet,13575.85,2024-07-30,2,2024-07-30,2024-07-30,KPDK,KDAL,7,1,KPDK - KDAL,0,False,summer,0.0,False,0,False
18126,Cessna Citation Excel,Midsize jet,33514.0,2024-07-30,2,2024-07-30,2024-07-30,KPDK,KDAL,7,1,KPDK - KDAL,0,False,summer,0.0,False,0,False
18138,Pilatus PC-12/47E (NG),Turbo prop,6731.0,2024-07-29,2,2024-07-30,2024-07-30,LEBL,LFTZ,7,1,LEBL - LFTZ,1,False,summer,0.0,False,0,False
18140,CESSNA 510 Citation Mustang,Entry level jet (VLJ),7314.0,2024-07-29,2,2024-07-30,2024-07-30,LEBL,LFTH,7,1,LEBL - LFTH,1,False,summer,0.0,False,0,False
18248,Cessna 208 Caravan,Turbo prop,3076.0,2024-07-30,1,2024-07-30,2024-07-30,KMTP,KWST,7,1,KMTP - KWST,0,False,summer,0.0,False,0,False
18429,Learjet 60,Midsize jet,36871.0,2024-07-30,,2024-07-30,2024-07-30,KFLL,MPTO,7,1,KFLL - MPTO,0,False,summer,0.0,False,0,False
18460,Bombardier Lear 45XR,Light jet,21648.0,2024-07-30,5,2024-07-30,2024-07-30,MMSL,ESNN,7,1,MMSL - ESNN,0,False,summer,0.0,False,0,False
18468,Embraer Legacy 500,Super midsize jet,44423.0,2024-07-30,3,2024-07-30,2024-07-30,KFLL,MPTO,7,1,KFLL - MPTO,0,False,summer,0.0,False,0,False
18472,Beechcraft Hawker 800XP,Midsize jet,26500.0,2024-07-30,3,2024-07-30,2024-07-30,KFXE,MPTO,7,1,KFXE - MPTO,0,False,summer,0.0,False,0,False
18474,Cessna Citation Encore,Light jet,31700.0,2024-07-30,8,2024-07-30,2024-07-30,KFLL,MPTO,7,1,KFLL - MPTO,0,False,summer,0.0,False,0,False
18497,Mid Size Jet,Midsize jet,32000.0,2024-07-30,3,2024-07-30,,KFLL,MPTO,7,1,KFLL - MPTO,0,False,summer,,False,0,False
18503,Gulfstream G280,Super midsize jet,17880.0,2024-07-30,,2024-07-30,2024-07-30,KFXE,KMYR,7,1,KFXE - KMYR,0,False,summer,0.0,False,0,False
18653,Gulfstream G280,Super midsize jet,37280.0,2024-07-30,,2024-07-30,2024-07-30,KPIE,KTEB,7,1,KPIE - KTEB,0,False,summer,0.0,False,0,False
18718,Falcon 100,Super light jet,14200.0,2024-07-30,4,2024-07-30,2024-07-30,KDAL,KGSO,7,1,KDAL - KGSO,0,False,summer,0.0,False,0,False
18723,Citation VII,Midsize jet,24479.17,2024-07-30,4,2024-07-30,2024-07-30,KDFW,KGSO,7,1,KDFW - KGSO,0,False,summer,0.0,False,0,False
18725,Citation II,Light jet,21598.2,2024-07-30,4,2024-07-30,2024-07-31,KDFW,KGSO,7,1,KDFW - KGSO,0,False,summer,1.0,False,0,False
18432,Embraer Phenom 300E,Super light jet,14530.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18444,N79CJ Falcon 10,Super light jet,12300.0,2024-07-30,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,0.0,False,0,False
18446,Cessna Citation Bravo,Light jet,13873.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18448,Bombardier Lear 70,Light jet,14500.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18450,Cessna Citation Bravo,Light jet,13500.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18452,Beechcraft King Air 200,Turbo prop,13726.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18454,Cessna Citation CJ2,Light jet,17380.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18458,Nextant 400XTi,Light jet,11640.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18462,Light Jet,Light jet,14834.0,2024-07-31,5,2024-07-31,,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,,False,0,False
18464,Mid Size Jet,Midsize jet,12104.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18484,Nextant 400XTi,Light jet,12270.0,2024-07-31,2,2024-07-31,2024-07-31,KRST,KPWK,7,2,KRST - KPWK,0,False,summer,0.0,False,0,False
18578,Embraer Phenom 300,Super light jet,12106.0,2024-07-31,2,2024-07-31,2024-07-31,EGTO,PWK,7,2,EGTO - PWK,0,False,summer,0.0,False,0,False
18630,Light Jet,Light jet,9344.0,2024-07-31,2,2024-07-31,2024-07-31,KRST,KPWK,7,2,KRST - KPWK,0,False,summer,0.0,False,0,False
18636,Embraer Phenom 300E,Super light jet,11400.0,2024-07-31,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,0,False,summer,0.0,False,0,False
18641,Cessna Citation X,Super midsize jet,19750.0,2024-07-31,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,0,False,summer,0.0,False,0,False
18645,Learjet 60,Midsize jet,18395.0,2024-07-30,2,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,1,False,summer,0.0,False,0,False
18647,Beechcraft Hawker 800XP,Midsize jet,19000.0,2024-07-31,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,0,False,summer,0.0,False,0,False
18649,PHENOM 300,Super light jet,17530.0,2024-07-30,4,2024-07-31,2024-07-31,PETE,KTEB,7,2,PETE - KTEB,1,False,summer,0.0,False,0,False
18650,Beechcraft Hawker 850XP,Midsize jet,18995.0,2024-07-31,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,0,False,summer,0.0,False,0,False
18672,Beechcraft Premier I,Light jet,21334.0,2024-07-31,2,2024-07-31,2024-07-31,KHOU,KLAS,7,2,KHOU - KLAS,0,False,summer,0.0,False,0,False
18674,Cessna Citation Bravo,Light jet,19000.0,2024-07-31,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,0,False,summer,0.0,False,0,False
18676,Bombardier Lear 60,Light jet,16000.0,2024-07-31,2,2024-07-31,2024-07-31,KHOU,KLAS,7,2,KHOU - KLAS,0,False,summer,0.0,False,0,False
18678,Learjet 31A,Light jet,15000.0,2024-07-30,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,1,False,summer,0.0,False,0,False
18680,Cessna Citation Bravo,Light jet,16968.0,2024-07-31,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,0,False,summer,0.0,False,0,False
18684,Cessna Citation XLS,Midsize jet,15970.0,2024-07-31,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,0,False,summer,0.0,False,0,False
18688,Bombardier Global 5000,Ultra long range,24316.0,2024-07-31,2,2024-07-31,2024-07-31,PHOG,PHNL,7,2,PHOG - PHNL,0,False,summer,0.0,False,0,False
18692,Legacy 500,Super midsize jet,25350.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LTFM,7,2,OLBA - LTFM,1,False,summer,0.0,False,0,False
18704,Legacy 500,Super midsize jet,16400.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LCLK,7,2,OLBA - LCLK,1,False,summer,0.0,False,0,False
18705,Embraer Legacy 500,Super midsize jet,45028.0,2024-07-31,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,0,False,summer,0.0,False,0,False
18708,Caravan 208B EX Amphibian,Turbo prop,7775.0,2024-07-31,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,0,False,summer,0.0,False,0,False
18712,Pilatus PC-12 NG,Turbo prop,7500.0,2024-07-31,2,2024-07-31,2024-07-31,EDTN,EDTB,7,2,EDTN - EDTB,0,False,summer,0.0,False,0,False
18721,Pilatus PC 12/45,Turbo prop,9800.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
18733,Bombardier Lear 60,Light jet,15600.0,2024-07-31,2,2024-07-31,2024-07-31,KHOU,KLAS,7,2,KHOU - KLAS,0,False,summer,0.0,False,0,False
18735,Nextant 400XTi,Light jet,15840.0,2024-07-31,2,2024-07-31,2024-07-31,KHOU,KLAS,7,2,KHOU - KLAS,0,False,summer,0.0,False,0,False
18738,Hawker 400XP,Light jet,17200.0,2024-07-31,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,0,False,summer,0.0,False,0,False
18885,Cirrus SR22,Piston,5913.0,2024-07-31,2,2024-07-31,2024-07-31,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,0.0,False,0,False
18887,Pilatus PC-12 NG,Turbo prop,8998.0,2024-07-31,2,2024-07-31,2024-07-31,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,0.0,False,0,False
17998,Embraer Phenom 100E,Entry level jet (VLJ),6500.0,2024-07-31,2,2024-07-31,2024-07-31,KVNY,KLAS,7,2,KVNY - KLAS,0,False,summer,0.0,False,0,False
18013,Cessna Citation CJ1,Entry level jet (VLJ),8971.0,2024-07-31,2,2024-07-31,2024-07-31,KVNY,KLAS,7,2,KVNY - KLAS,0,False,summer,0.0,False,0,False
18059,King Air B200,Turbo prop,4600.0,2024-07-28,,2024-07-31,2024-07-31,KACK,KTEB,7,2,KACK - KTEB,3,False,summer,0.0,False,0,False
18060,Falcon 2000EX EASY,Heavy jet,52424.8,2024-07-28,4,2024-07-31,2024-07-31,KFMY,KSUN,7,2,KFMY - KSUN,3,False,summer,0.0,False,0,False
18061,Cirrus Vision Jet SF50,Entry level jet (VLJ),6530.0,2024-07-31,2,2024-07-31,2024-07-31,KACK,KTEB,7,2,KACK - KTEB,0,False,summer,0.0,False,0,False
18077,Cessna Citation Excel,Midsize jet,20976.0,2024-07-31,2,2024-07-31,2024-07-31,KCLE,KFLL,7,2,KCLE - KFLL,0,False,summer,0.0,False,0,False
18105,Cessna Citation Ultra,Light jet,14995.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18107,Cessna Citation CJ3,Light jet,13970.0,2024-07-31,,2024-07-31,,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,,False,0,False
18109,Beechcraft Hawker 400XP,Light jet,13900.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18111,Light Jet,Light jet,14100.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18113,Cessna Citation Excel,Midsize jet,17008.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18115,Mid Size Jet,Midsize jet,12100.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18117,Cessna Citation Bravo,Light jet,16496.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18119,Learjet 31A,Light jet,15447.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18121,Cessna Citation CJ3,Light jet,13687.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18130,Mid Size Jet,Midsize jet,24750.0,2024-07-31,5,2024-07-31,2024-07-31,KFXE,KLAS,7,2,KFXE - KLAS,0,False,summer,0.0,False,0,False
18134,Nextant 400XTi,Light jet,7900.0,2024-07-31,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,0,False,summer,0.0,False,0,False
18292,King Air C90,Turbo prop,9200.0,2024-07-01,2,2024-07-31,2024-07-31,MWCR,KOPF,7,2,MWCR - KOPF,30,False,summer,0.0,False,0,False
1253,Citation Bravo,Light jet,13873.0,2024-07-30,5,2024-07-31,2024-08-01,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,1.0,False,0,False
1254,Learjet 70,Super light jet,14500.0,2024-07-30,5,2024-07-31,2024-08-01,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,1.0,False,0,False
1255,Citation Bravo,Light jet,13500.0,2024-07-30,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,0.0,False,0,False
1256,Beechjet 400A,Light jet,14190.0,2024-07-30,5,2024-07-31,2024-08-01,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,1.0,False,0,False
1259,Nextant 400XTi,Light jet,11640.0,2024-07-30,5,2024-07-31,2024-07-31,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,0.0,False,0,False
1271,Hawker 800XP,Midsize jet,18000.0,2024-07-30,2,2024-07-31,2024-07-31,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,0.0,False,0,False
1274,Citation Ultra,Light jet,10380.0,2024-07-30,2,2024-07-31,2024-08-01,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,1.0,False,0,False
1277,Vision Jet,Entry level jet (VLJ),8525.0,2024-07-30,2,2024-07-31,2024-08-01,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,1.0,False,0,False
1284,Gulfstream GIVSP,Heavy jet,25000.0,2024-07-30,4,2024-07-31,2024-07-31,KBVY,KSSI,7,2,KBVY - KSSI,1,False,summer,0.0,False,0,False
1308,Legacy 600,Heavy jet,24900.0,2024-07-30,4,2024-07-31,2024-07-31,KBVY,KSSI,7,2,KBVY - KSSI,1,False,summer,0.0,False,0,False
1309,Citation XLS,Midsize jet,10800.0,2024-07-30,2,2024-07-31,2024-07-31,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,0.0,False,0,False
1313,Citation CJ3+,Light jet,8761.0,2024-07-30,2,2024-07-31,2024-07-31,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,0.0,False,0,False
1333,Learjet 60,Midsize jet,16000.0,2024-07-30,4,2024-07-31,2024-07-31,KPIE,KTEB,7,2,KPIE - KTEB,1,False,summer,0.0,False,0,False
1349,Premier IA,Light jet,12250.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1350,Citation V,Light jet,15900.0,2024-07-30,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,1,False,summer,0.0,False,0,False
1351,Citation Bravo,Light jet,19000.0,2024-07-30,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,1,False,summer,0.0,False,0,False
1352,Beechjet 400,Light jet,16950.0,2024-07-30,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,1,False,summer,0.0,False,0,False
1353,Citation Bravo,Light jet,16968.0,2024-07-30,4,2024-07-31,2024-07-31,KDFW,KGSO,7,2,KDFW - KGSO,1,False,summer,0.0,False,0,False
1354,Global 5000,Ultra long range,24316.0,2024-07-30,2,2024-07-31,2024-07-31,PHOG,PHNL,7,2,PHOG - PHNL,1,False,summer,0.0,False,0,False
1355,Hawker 850XP,Midsize jet,11896.0,2024-07-30,2,2024-07-31,2024-08-01,KRST,KPWK,7,2,KRST - KPWK,1,False,summer,1.0,False,0,False
1357,Learjet 31A,Light jet,13450.0,2024-07-30,5,2024-07-31,2024-08-01,KJFK,KMYR,7,2,KJFK - KMYR,1,False,summer,1.0,False,0,False
1358,Nextant 400XTi,Light jet,22260.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LTFM,7,2,OLBA - LTFM,1,False,summer,0.0,False,0,False
1360,Learjet 60,Midsize jet,26500.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LTFM,7,2,OLBA - LTFM,1,False,summer,0.0,False,0,False
1361,Citation III,Midsize jet,24910.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LTFM,7,2,OLBA - LTFM,1,False,summer,0.0,False,0,False
1362,Citation II,Light jet,39008.0,2024-07-30,3,2024-07-31,,OLBA,LTFM,7,2,OLBA - LTFM,1,False,summer,,False,0,False
1370,Learjet 35A,Light jet,25122.0,2024-07-30,3,2024-07-31,2024-07-31,OLBA,LCLK,7,2,OLBA - LCLK,1,False,summer,0.0,False,0,False
1371,Cessna 208B Grand Caravan,Turbo prop,7775.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1372,Cessna 208B Grand Caravan,Turbo prop,6250.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1376,Pilatus PC12/47E (NG),Turbo prop,7500.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1378,Pilatus PC12 NGX,Turbo prop,4244.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1380,King Air 200,Turbo prop,10200.0,2024-07-30,2,2024-07-31,2024-07-31,KACK,KBOS,7,2,KACK - KBOS,1,False,summer,0.0,False,0,False
1390,Beechjet 400A,Light jet,26500.0,2024-07-31,3,2024-07-31,,OLBA,LTFM,7,2,OLBA - LTFM,0,False,summer,,False,0,False
1445,Cirrus SR 22,Piston,6404.0,2024-07-31,2,2024-07-31,2024-08-01,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,1.0,False,0,False
1446,Eclipse 500,Entry level jet (VLJ),9035.0,2024-07-31,2,2024-07-31,2024-08-01,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,1.0,False,0,False
1447,Cirrus SR 22,Piston,5913.0,2024-07-31,2,2024-07-31,2024-08-01,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,1.0,False,0,False
1448,Pilatus PC12/47E (NG),Turbo prop,8998.0,2024-07-31,2,2024-07-31,2024-07-31,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,0.0,False,0,False
1450,TBM 700,Turbo prop,8300.0,2024-07-31,2,2024-07-31,2024-07-31,KFAT,KPHX,7,2,KFAT - KPHX,0,False,summer,0.0,False,0,False
41,Global Express,Ultra long range,110000.0,2024-07-17,10,2024-07-31,2024-07-31,WMKK,OMAA,7,2,WMKK - OMAA,14,False,summer,0.0,False,0,False
42,Global 5000,Ultra long range,121900.0,2024-07-17,10,2024-07-31,2024-07-31,WMKK,OMAA,7,2,WMKK - OMAA,14,False,summer,0.0,False,0,False
43,Global 6000,Ultra long range,103430.0,2024-07-17,10,2024-07-31,2024-07-31,WMSA,OMAA,7,2,WMSA - OMAA,14,False,summer,0.0,False,0,False
45,"Gulfstream G550, HSSKS",Ultra long range,150000.0,2024-07-17,10,2024-07-31,2024-07-31,WMKK,OMAA,7,2,WMKK - OMAA,14,False,summer,0.0,False,0,False
46,Gulfstream G550,Ultra long range,130380.0,2024-07-17,10,2024-07-31,2024-07-31,WMKK,OMAA,7,2,WMKK - OMAA,14,False,summer,0.0,False,0,False
47,Falcon 8X,Ultra long range,212000.0,2024-07-17,10,2024-07-31,2024-07-31,WMKK,OMAA,7,2,WMKK - OMAA,14,False,summer,0.0,False,0,False
981,Phenom 100,Entry level jet (VLJ),6500.0,2024-07-26,2,2024-07-31,2024-07-31,KVNY,KLAS,7,2,KVNY - KLAS,5,False,summer,0.0,False,0,False
984,Citation CJ1,Entry level jet (VLJ),8971.0,2024-07-26,2,2024-07-31,2024-07-31,KVNY,KLAS,7,2,KVNY - KLAS,5,False,summer,0.0,False,0,False
995,Learjet 40XR,Super light jet,9500.0,2024-07-26,2,2024-07-31,2024-07-31,KVNY,KLAS,7,2,KVNY - KLAS,5,False,summer,0.0,False,0,False
1030,Vision Jet,Entry level jet (VLJ),6530.0,2024-07-28,2,2024-07-31,2024-07-31,KACK,KTEB,7,2,KACK - KTEB,3,False,summer,0.0,False,0,False
1038,Citation Excel,Midsize jet,20976.0,2024-07-28,2,2024-07-31,2024-07-31,KCLE,KFLL,7,2,KCLE - KFLL,3,False,summer,0.0,False,0,False
1047,Citation Excel,Midsize jet,19824.0,2024-07-29,2,2024-07-31,2024-07-31,KCLE,KFLL,7,2,KCLE - KFLL,2,False,summer,0.0,False,0,False
1058,Cirrus SR 22,Piston,10900.0,2024-07-29,2,2024-07-31,2024-07-31,KCLE,KFLL,7,2,KCLE - KFLL,2,False,summer,0.0,False,0,False
1062,Citation CJ3,Light jet,13970.0,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
1063,Beechjet 400A,Light jet,13900.0,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
1068,Citation Excel,Midsize jet,14500.0,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
1069,Learjet 60,Midsize jet,18200.0,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
1071,Citation Ultra,Light jet,11762.25,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
1072,Learjet 60XR,Midsize jet,14500.0,2024-07-29,4,2024-07-31,2024-07-31,KTEB,CYYZ,7,2,KTEB - CYYZ,2,False,summer,0.0,False,0,False
